script_id,title,year,gross,imdb_character_name,words,gender,age,Nominado,Ganador,,,title,year,nominado,ganado
5511,While We're Young,2014,8,jamie,1931,m,31,,,,,The Way of the Gun,2000,,
5511,While We're Young,2014,8,josh,4480,m,49,,,,,Gone in Sixty Seconds,2000,,
5511,While We're Young,2014,8,kent,348,m,26,,,,,All the Pretty Horses,2000,,
5511,While We're Young,2014,8,leslie breitbar,565,m,79,,,,,Shadow of the Vampire,2000,,
5511,While We're Young,2014,8,marina,455,f,40,,,,,Battlefield Earth,2000,,
5511,While We're Young,2014,8,tim,224,m,NULL,,,,,15 Minutes,2001,,
5514,Wild Tales,2014,3,cook,448,f,NULL,,,,,Ali,2001,,
5514,Wild Tales,2014,3,detective,417,m,NULL,,,,,Harry Potter and the Sorcerer's Stone,2001,,
5514,Wild Tales,2014,3,diego,268,m,44,,,,,Heist,2001,,
5514,Wild Tales,2014,3,estela,111,f,NULL,,,,,Jurassic Park III,2001,,
5514,Wild Tales,2014,3,groundskeeper,210,m,NULL,,,,,Legally Blonde,2001,,
5514,Wild Tales,2014,3,helena,113,f,48,,,,,The Lord of the Rings: The Fellowship of the Ring,2001,1,0
5514,Wild Tales,2014,3,isabel,136,f,41,,,,,Monkeybone,2001,,
5514,Wild Tales,2014,3,lawyer,911,m,NULL,,,,,Kate & Leopold,2001,,
5514,Wild Tales,2014,3,mauricio,490,m,NULL,,,,,Pearl Harbor,2001,,
5514,Wild Tales,2014,3,romina,836,f,40,,,,,Save the Last Dance,2001,,
5514,Wild Tales,2014,3,salgado,228,m,55,,,,,Ticker,2001,,
5514,Wild Tales,2014,3,Simon,765,m,57,,,,,Vanilla Sky,2001,,
5514,Wild Tales,2014,3,vasallo,190,m,NULL,,,,,American Outlaws,2001,,
5514,Wild Tales,2014,3,victoria,209,f,45,,,,,Angel Eyes,2001,,
5514,Wild Tales,2014,3,waitress,221,f,NULL,,,,,The Anniversary Party,2001,,
6034,About Last Night,2014,51,bernie,2436,m,35,,,,,Antitrust,2001,,
6034,About Last Night,2014,51,casey mcneil,358,m,59,,,,,The Believer,2001,,
6034,About Last Night,2014,51,danny,3590,m,41,,,,,Birthday Girl,2001,,
6034,About Last Night,2014,51,debbie,3139,f,40,,,,,Blow,2001,,
6034,About Last Night,2014,51,joan,1725,f,44,,,,,Bones,2001,,
6034,About Last Night,2014,51,ryan keller,228,m,44,,,,,Donnie Darko,2001,,
6034,About Last Night,2014,51,steven thaler,221,m,39,,,,,Ghost World,2001,,
6045,Heaven Is for Real,2014,97,cassie burpo,157,f,NULL,,,,,Human Nature,2001,,
6045,Heaven Is for Real,2014,97,colton burpo,921,m,NULL,,,,,I Am Sam,2001,,
6045,Heaven Is for Real,2014,97,jay wilkins,798,m,54,,,,,In the Bedroom,2001,1,0
6045,Heaven Is for Real,2014,97,michael,149,m,43,,,,,Jason X,2001,,
6045,Heaven Is for Real,2014,97,mr. baxter,131,m,54,,,,,Jay and Silent Bob Strike Back,2001,,
6045,Heaven Is for Real,2014,97,nancy rawling,357,f,63,,,,,Life as a House,2001,,
6045,Heaven Is for Real,2014,97,sonja burpo,1345,f,37,,,,,Monster's Ball,2001,,
6045,Heaven Is for Real,2014,97,todd burpo,4565,m,51,,,,,Mulholland Drive,2001,,
6052,Pompeii,2014,24,aristocrat 1,146,m,NULL,,,,,Ocean's Eleven,2001,,
6052,Pompeii,2014,24,columba,592,f,NULL,,,,,Rush Hour 2,2001,,
6052,Pompeii,2014,24,fortunata,237,f,NULL,,,,,The Shipping News,2001,,
6052,Pompeii,2014,24,kellus,503,m,NULL,,,,,Shrek,2001,,
6052,Pompeii,2014,24,leonides,177,m,NULL,,,,,Storytelling,2001,,
6052,Pompeii,2014,24,lucretius,929,m,NULL,,,,,Sugar & Spice,2001,,
6052,Pompeii,2014,24,marcus vettius,364,m,NULL,,,,,Swordfish,2001,,
6052,Pompeii,2014,24,milo,1636,m,28,,,,,Training Day,2001,,
6052,Pompeii,2014,24,nigellus,492,m,NULL,,,,,Thir13en Ghosts,2001,,
6052,Pompeii,2014,24,orvo,561,m,NULL,,,,,The Bunker,2001,,
6052,Pompeii,2014,24,proclaimer,115,m,NULL,,,,,Frailty,2001,,
6052,Pompeii,2014,24,proculus,122,m,41,,,,,Happy Campers,2001,,
6052,Pompeii,2014,24,strigana,708,f,NULL,,,,,K-PAX,2001,,
6092,Interstellar,2014,200,administrator,112,m,31,,,,,The Last Castle,2001,,
6092,Interstellar,2014,200,brand,1213,f,32,,,,,Made,2001,,
6092,Interstellar,2014,200,case,301,m,37,,,,,Scary Movie 2,2001,,
6092,Interstellar,2014,200,cooper,3422,m,45,,,,,Sweet November,2001,,
6092,Interstellar,2014,200,donald,260,m,69,,,,,The Fast and the Furious,2001,,
6092,Interstellar,2014,200,doyle,323,m,36,,,,,Amélie,2001,,
6092,Interstellar,2014,200,mann,764,m,44,,,,,A Beautiful Mind,2001,1,1
6092,Interstellar,2014,200,ms. hanley,142,f,34,,,,,Gosford Park,2001,1,0
6092,Interstellar,2014,200,murph,921,f,37,,,,,Hannibal,2001,,
6092,Interstellar,2014,200,professor brand,747,m,81,,,,,Hearts in Atlantis,2001,,
6092,Interstellar,2014,200,romilly,593,m,34,,,,,The Royal Tenenbaums,2001,,
6092,Interstellar,2014,200,tars,393,m,64,,,,,Black Hawk Down,2001,,
6092,Interstellar,2014,200,tom,272,m,39,,,,,Spy Game,2001,,
6095,The Equalizer,2014,108,masters,177,m,40,,,,,Serendipity,2001,,
6095,The Equalizer,2014,108,ralphie,271,m,NULL,,,,,Joy Ride,2001,,
6095,The Equalizer,2014,108,robert mccall,2069,m,60,,,,,"Monsters, Inc.",2001,,
6095,The Equalizer,2014,108,slavi,276,m,41,,,,,The Majestic,2001,,
6095,The Equalizer,2014,108,susan plummer,365,f,54,,,,,A.I. Artificial Intelligence,2001,,
6095,The Equalizer,2014,108,teddy,762,m,48,,,,,The Others,2001,,
6095,The Equalizer,2014,108,teri,407,f,17,,,,,25th Hour,2002,,
6156,Ouija,2014,54,debbie galardi,870,f,27,,,,,Analyze That,2002,,
6156,Ouija,2014,54,isabelle,660,f,NULL,,,,,Confessions of a Dangerous Mind,2002,,
6156,Ouija,2014,54,laine morris,3217,f,21,,,,,Collateral Damage,2002,,
6156,Ouija,2014,54,mrs. galardi,167,f,42,,,,,Death to Smoochy,2002,,
6156,Ouija,2014,54,nona,291,f,NULL,,,,,The Four Feathers,2002,,
6156,Ouija,2014,54,pete,841,m,29,,,,,Gangs of New York,2002,1,0
6156,Ouija,2014,54,sarah morris,578,f,NULL,,,,,Harry Potter and the Chamber of Secrets,2002,,
6156,Ouija,2014,54,trevor,1037,m,27,,,,,John Q,2002,,
6266,Dracula Untold,2014,59,Bright Eyes,137,m,NULL,,,,,The Lord of the Rings: The Two Towers,2002,1,0
6266,Dracula Untold,2014,59,Brother Lucian,290,m,49,,,,,Panic Room,2002,,
6266,Dracula Untold,2014,59,cazan,411,m,46,,,,,Punch-Drunk Love,2002,,
6266,Dracula Untold,2014,59,Dumitru,270,m,NULL,,,,,The Salton Sea,2002,,
6266,Dracula Untold,2014,59,general ismail,113,m,NULL,,,,,Signs,2002,,
6266,Dracula Untold,2014,59,general omer,156,m,NULL,,,,,Star Wars: Episode II - Attack of the Clones,2002,,
6266,Dracula Untold,2014,59,hamza bey,298,m,NULL,,,,,A Walk to Remember,2002,,
6266,Dracula Untold,2014,59,mehmed,793,m,36,,,,,xXx,2002,,
6266,Dracula Untold,2014,59,mirena,477,f,27,,,,,Blade II,2002,,
6266,Dracula Untold,2014,59,old woman,199,f,NULL,,,,,The Bourne Identity,2002,,
6266,Dracula Untold,2014,59,shkelgim,296,m,NULL,,,,,Catch Me If You Can,2002,,
6266,Dracula Untold,2014,59,simion,170,m,50,,,,,Eight Legged Freaks,2002,,
6266,Dracula Untold,2014,59,vlad,2455,m,35,,,,,Enough,2002,,
6270,Fury,2014,91,boyd 'bible' sw,499,m,28,,,,,Equilibrium,2002,,
6270,Fury,2014,91,captain waggone,251,m,51,,,,,Ghost Ship,2002,,
6270,Fury,2014,91,don 'wardaddy',3555,m,51,,,,,The Good Girl,2002,,
6270,Fury,2014,91,grady 'coon-ass,969,m,37,,,,,Hellraiser: Hellseeker,2002,,
6270,Fury,2014,91,norman ellison,698,m,22,,,,,Insomnia,2002,,
6270,Fury,2014,91,trini 'gordo' g,866,m,38,,,,,Minority Report,2002,,
6271,Gone Girl,2014,178,amy dunne,3398,f,35,,,,,Phone Booth,2002,,
6271,Gone Girl,2014,178,andie fitzgeral,139,f,23,,,,,The Pianist,2002,1,0
6271,Gone Girl,2014,178,desi collings,294,m,41,,,,,Queen of the Damned,2002,,
6271,Gone Girl,2014,178,detective rhond,1715,f,49,,,,,Resident Evil,2002,,
6271,Gone Girl,2014,178,greta,202,f,24,,,,,S1m0ne,2002,,
6271,Gone Girl,2014,178,margo dunne,842,f,33,,,,,The Time Machine,2002,,
6271,Gone Girl,2014,178,marybeth elliot,155,f,59,,,,,Below,2002,,
6271,Gone Girl,2014,178,nick dunne,3808,m,42,,,,,Far from Heaven,2002,,
6271,Gone Girl,2014,178,officer james g,196,m,32,,,,,Halloween: Resurrection,2002,,
6271,Gone Girl,2014,178,tanner bolt,355,m,45,,,,,Jonah: A VeggieTales Movie,2002,,
6271,Gone Girl,2014,178,tommy o'hara,152,m,37,,,,,The Mothman Prophecies,2002,,
6527,Cake,2014,1,annette,303,f,52,,,,,Possession,2002,,
6527,Cake,2014,1,becky,179,f,24,,,,,The Ring,2002,,
6527,Cake,2014,1,bonnie,165,f,31,,,,,The Rules of Attraction,2002,,
6527,Cake,2014,1,buddy,182,m,31,,,,,Slash,2002,,
6527,Cake,2014,1,claire bennett,3517,f,45,,,,,Solaris,2002,,
6527,Cake,2014,1,jason bennett,175,m,40,,,,,Star Trek: Nemesis,2002,,
6527,Cake,2014,1,nina collins,278,f,29,,,,,Stuart Little 2,2002,,
6527,Cake,2014,1,nurse gayle,118,f,37,,,,,City of God,2002,,
6527,Cake,2014,1,roy collins,589,m,38,,,,,Red Dragon,2002,,
6527,Cake,2014,1,silvana,716,f,58,,,,,28 Days Later...,2002,,
6529,Lucy,2014,135,caroline,344,f,26,,,,,Adaptation.,2002,,
6529,Lucy,2014,135,lucy,2668,f,30,,,,,Scooby-Doo,2002,,
6529,Lucy,2014,135,phone voice roy,131,f,NULL,,,,,My Big Fat Greek Wedding,2002,,
6529,Lucy,2014,135,pierre del rio,337,m,41,,,,,Talk to Her,2002,,
6529,Lucy,2014,135,Professor Norma,1510,m,77,,,,,Blood Work,2002,,
6529,Lucy,2014,135,regent hotel co,105,m,36,,,,,Big Fish,2003,,
6529,Lucy,2014,135,richard,486,m,32,,,,,Bruce Almighty,2003,,
6529,Lucy,2014,135,taipei surgeon,154,m,NULL,,,,,Cradle 2 the Grave,2003,,
6529,Lucy,2014,135,the limey,235,m,46,,,,,Crime Spree,2003,,
6617,Dumb and Dumber To,2014,91,adele,755,f,45,,,,,Gothika,2003,,
6617,Dumb and Dumber To,2014,91,dr. pinchelow,850,m,61,,,,,House of 1000 Corpses,2003,,
6617,Dumb and Dumber To,2014,91,dr. walcott,244,f,NULL,,,,,Intolerable Cruelty,2003,,
6617,Dumb and Dumber To,2014,91,fraida,560,f,60,,,,,The Italian Job,2003,,
6617,Dumb and Dumber To,2014,91,harry,3503,m,59,,,,,The Life of David Gale,2003,,
6617,Dumb and Dumber To,2014,91,lloyd,4017,m,52,,,,,The Lord of the Rings: The Return of the King,2003,1,1
6617,Dumb and Dumber To,2014,91,ms. sourpuss,170,f,NULL,,,,,Malibu's Most Wanted,2003,,
6617,Dumb and Dumber To,2014,91,penny,1054,f,29,,,,,Matchstick Men,2003,,
6617,Dumb and Dumber To,2014,91,travis,691,m,44,,,,,The Matrix Reloaded,2003,,
6634,The Hundred-Foot Journey,2014,57,hassan,2005,m,31,,,,,Something's Gotta Give,2003,,
6634,The Hundred-Foot Journey,2014,57,jean-pierre,227,m,38,,,,,American Splendor,2003,,
6634,The Hundred-Foot Journey,2014,57,Madame Mallory,1062,f,69,,,,,Bad Santa,2003,,
6634,The Hundred-Foot Journey,2014,57,Mahira,173,f,NULL,,,,,Basic,2003,,
6634,The Hundred-Foot Journey,2014,57,mama,440,f,47,,,,,Cold Mountain,2003,,
6634,The Hundred-Foot Journey,2014,57,Marguerite,1116,f,28,,,,,Confidence,2003,,
6634,The Hundred-Foot Journey,2014,57,mayor,586,m,62,,,,,The Cooler,2003,,
6634,The Hundred-Foot Journey,2014,57,paul,295,m,43,,,,,Final Destination 2,2003,,
6867,Inherent Vice,2014,8,adrian prussia,163,m,71,,,,,Finding Nemo,2003,,
6867,Inherent Vice,2014,8,agent flatweed,405,m,37,,,,,Freddy vs. Jason,2003,,
6867,Inherent Vice,2014,8,aunt reet,198,f,65,,,,,Grand Theft Parsons,2003,,
6867,Inherent Vice,2014,8,clancy charlock,535,f,33,,,,,The Hebrew Hammer,2003,,
6867,Inherent Vice,2014,8,coy harlingen,772,m,46,,,,,The Last Samurai,2003,,
6867,Inherent Vice,2014,8,crocker fenway,258,m,57,,,,,Lost in Translation,2003,1,0
6867,Inherent Vice,2014,8,deputy d.a. pen,531,f,38,,,,,Master and Commander: The Far Side of the World,2003,1,0
6867,Inherent Vice,2014,8,dr. rudy blatno,283,m,64,,,,,Shortcut to Happiness,2003,,
6867,Inherent Vice,2014,8,dr. threeply,134,m,49,,,,,Duplex,2003,,
6867,Inherent Vice,2014,8,hope harlingen,409,f,30,,,,,Elf,2003,,
6867,Inherent Vice,2014,8,jade,479,f,NULL,,,,,Encrypt,2003,,
6867,Inherent Vice,2014,8,"larry ""doc"" spo",5199,m,40,,,,,Holes,2003,,
6867,Inherent Vice,2014,8,lt. det. christ,1945,m,46,,,,,The Human Stain,2003,,
6867,Inherent Vice,2014,8,puck beaverton,290,m,39,,,,,Identity,2003,,
6867,Inherent Vice,2014,8,"sauncho smilax,",644,m,47,,,,,Jeepers Creepers II,2003,,
6867,Inherent Vice,2014,8,shasta fay hepw,1085,f,34,,,,,Kill Bill (Pt 1+2),2003,,
6867,Inherent Vice,2014,8,Sortilege,1651,f,32,,,,,Looney Tunes: Back in Action,2003,,
6867,Inherent Vice,2014,8,tariq khalil,471,m,48,,,,,The Partners,2003,,
6905,Whiplash,2014,13,andrew,2396,m,27,1,0,,,X-Men 2,2003,,
6905,Whiplash,2014,13,bassist (nassau,105,m,20,1,0,,,Girl with a Pearl Earring,2003,,
6905,Whiplash,2014,13,carl tanner,253,m,NULL,1,0,,,Wonderland,2003,,
6905,Whiplash,2014,13,fletcher,5103,m,59,1,0,,,The Texas Chainsaw Massacre,2003,,
6905,Whiplash,2014,13,mr. kramer,125,m,NULL,1,0,,,Wrong Turn,2003,,
6905,Whiplash,2014,13,nicole,149,f,26,1,0,,,Dreamcatcher,2003,,
6905,Whiplash,2014,13,rachel bornhold,348,f,52,1,0,,,Hulk,2003,,
6905,Whiplash,2014,13,ryan,187,m,NULL,1,0,,,Mystic River,2003,1,0
6905,Whiplash,2014,13,uncle frank,226,m,66,1,0,,,A Man Apart,2003,,
6907,Wild,2014,40,aimee,209,f,32,,,,,Old School,2003,,
6907,Wild,2014,40,bobbi,477,f,47,,,,,School of Rock,2003,,
6907,Wild,2014,40,cheryl,5708,f,38,,,,,Pirates of the Caribbean: The Curse of the Black Pearl,2003,,
6907,Wild,2014,40,ed,211,m,69,,,,,The Recruit,2003,,
6907,Wild,2014,40,frank,316,m,51,,,,,Catwoman,2004,,
6907,Wild,2014,40,greg,411,m,38,,,,,Cellular,2004,,
6907,Wild,2014,40,jimmy carter,209,m,NULL,,,,,Harold & Kumar Go to White Castle,2004,,
6907,Wild,2014,40,jonathan,281,m,33,,,,,Harry Potter and the Prisoner of Azkaban,2004,,
6907,Wild,2014,40,lecturer,101,f,NULL,,,,,Hotel Rwanda,2004,,
6907,Wild,2014,40,lou,187,f,NULL,,,,,The Incredibles,2004,,
6907,Wild,2014,40,paul,614,m,38,,,,,Man on Fire,2004,,
6907,Wild,2014,40,ranger,323,m,45,,,,,The Manchurian Candidate,2004,,
6907,Wild,2014,40,richie,112,m,28,,,,,New York Minute,2004,,
6907,Wild,2014,40,rick,155,m,NULL,,,,,Spanglish,2004,,
6907,Wild,2014,40,saleswoman,138,f,NULL,,,,,Spartan,2004,,
6907,Wild,2014,40,stacey,119,f,50,,,,,Taking Lives,2004,,
6907,Wild,2014,40,tattooist,104,m,52,,,,,Walking Tall,2004,,
6907,Wild,2014,40,vera,166,f,76,,,,,The Bourne Supremacy,2004,,
6908,The Judge,2014,50,c.p. kennedy,232,m,39,,,,,Burning Annie,2004,,
6908,The Judge,2014,50,dale palmer,211,m,NULL,,,,,The Butterfly Effect,2004,,
6908,The Judge,2014,50,doc morris,204,m,52,,,,,Collateral,2004,,
6908,The Judge,2014,50,dwight dickham,814,m,59,,,,,Eternal Sunshine of the Spotless Mind,2004,,
6908,The Judge,2014,50,glen palmer,348,m,55,,,,,Garden State,2004,,
6908,The Judge,2014,50,hank palmer,4950,m,49,,,,,The Grudge,2004,,
6908,The Judge,2014,50,Joseph Palmer,2386,m,83,,,,,Ocean's Twelve,2004,,
6908,The Judge,2014,50,judge (39),195,m,NULL,,,,,Saw,2004,,
6908,The Judge,2014,50,lauren palmer,314,f,NULL,,,,,Sideways,2004,,
6908,The Judge,2014,50,margare,243,f,NULL,,,,,Suspect Zero,2004,,
6908,The Judge,2014,50,mike kattan,197,m,36,,,,,Thunderbirds,2004,,
6908,The Judge,2014,50,samantha powell,704,f,41,,,,,Troy,2004,,
6908,The Judge,2014,50,sheriff white,111,m,NULL,,,,,The Woodsman,2004,,
6910,Big Eyes,2014,15,deeann,313,f,33,,,,,Blade: Trinity,2004,,
6910,Big Eyes,2014,15,dick nolan,153,m,52,,,,,Crash,2004,1,1
6910,Big Eyes,2014,15,enrico banducci,129,m,64,,,,,Fear of Clowns,2004,,
6910,Big Eyes,2014,15,john canaday,123,m,76,,,,,In Good Company,2004,,
6910,Big Eyes,2014,15,judge,328,m,59,,,,,The Ladykillers,2004,,
6910,Big Eyes,2014,15,margaret keane,2504,f,40,,,,,Maria Full of Grace,2004,,
6910,Big Eyes,2014,15,ruben,183,m,34,,,,,Mean Girls,2004,,
6910,Big Eyes,2014,15,walter keane,4302,m,58,,,,,National Treasure,2004,,
6910,Big Eyes,2014,15,young jane,308,f,NULL,,,,,The Village,2004,,
6911,Still Alice,2014,19,alice howland,3796,f,54,,,,,Million Dollar Baby,2004,1,1
6911,Still Alice,2014,19,anna howland-jo,514,f,31,,,,,Exorcist: The Beginning,2004,,
6911,Still Alice,2014,19,charlie howland,111,m,37,,,,,Kill Bill: Vol. 2,2004,,
6911,Still Alice,2014,19,dr. benjamin,814,m,NULL,,,,,The Punisher,2004,,
6911,Still Alice,2014,19,eric wellman,216,m,63,,,,,Spider-Man 2,2004,,
6911,Still Alice,2014,19,john howland,2149,m,56,,,,,Team America: World Police,2004,,
6911,Still Alice,2014,19,lydia howland,1227,f,24,,,,,The Life Aquatic with Steve Zissou,2004,,
6911,Still Alice,2014,19,tom howland,224,m,27,,,,,Before Sunset,2004,,
6912,The Babadook,2014,0,amelia,3749,f,44,,,,,The Aviator,2004,1,0
6912,The Babadook,2014,0,claire,556,f,40,,,,,Hellboy,2004,,
6912,The Babadook,2014,0,doctor,135,m,NULL,,,,,Anchorman: The Legend of Ron Burgundy,2004,,
6912,The Babadook,2014,0,mrs. roach,251,f,NULL,,,,,Undertow,2004,,
6912,The Babadook,2014,0,robbie,141,m,32,,,,,Shrek 2,2004,,
6912,The Babadook,2014,0,ruby,119,f,NULL,,,,,Alfie,2004,,
6912,The Babadook,2014,0,samuel,1522,m,NULL,,,,,"I, Robot",2004,,
6918,Exodus: Gods and Kings,2014,69,jethro,142,m,71,,,,,Life on Liberty Street,2004,,
6918,Exodus: Gods and Kings,2014,69,moses,2504,m,40,,,,,Shaun of the Dead,2004,,
6918,Exodus: Gods and Kings,2014,69,ramses,1352,m,40,,,,,Constantine,2005,,
6918,Exodus: Gods and Kings,2014,69,ramses' scribe,119,m,NULL,,,,,Feast,2005,,
6918,Exodus: Gods and Kings,2014,69,scholar,465,m,NULL,,,,,Hostage,2005,,
6918,Exodus: Gods and Kings,2014,69,seti,414,m,57,,,,,Little Athens,2005,,
6918,Exodus: Gods and Kings,2014,69,tuya,114,f,65,,,,,The Pacifier,2005,,
6918,Exodus: Gods and Kings,2014,69,viceroy hegep,471,m,45,,,,,V for Vendetta,2005,,
7307,Maps to the Stars,2014,0,agatha weiss,1091,f,25,,,,,War of the Worlds,2005,,
7307,Maps to the Stars,2014,0,benjie weiss,1337,m,NULL,,,,,12 and Holding,2005,,
7307,Maps to the Stars,2014,0,cammy,110,f,NULL,,,,,Alone in the Dark,2005,,
7307,Maps to the Stars,2014,0,Christina Weiss,307,f,46,,,,,Batman Begins,2005,,
7307,Maps to the Stars,2014,0,clarice taggart,261,f,27,,,,,Brick,2005,,
7307,Maps to the Stars,2014,0,damien javitz,166,m,NULL,,,,,Capote,2005,1,0
7307,Maps to the Stars,2014,0,Dr. Stafford We,910,m,48,,,,,Chaos,2005,,
7307,Maps to the Stars,2014,0,genie,483,f,80,,,,,Complete Guide to Guys,2005,,
7307,Maps to the Stars,2014,0,havana segrand,1606,f,54,,,,,Fantastic Four,2005,,
7307,Maps to the Stars,2014,0,jeb,125,m,NULL,,,,,Game 6,2005,,
7307,Maps to the Stars,2014,0,jerome fontana,337,m,28,,,,,Harry Potter and the Goblet of Fire,2005,,
7307,Maps to the Stars,2014,0,rhett,238,m,22,,,,,Hellraiser: Deader,2005,,
7307,Maps to the Stars,2014,0,sam,278,f,17,,,,,The Hitchhiker's Guide to the Galaxy,2005,,
7307,Maps to the Stars,2014,0,sterl carruth,135,m,NULL,,,,,The Jacket,2005,,
7307,Maps to the Stars,2014,0,talkshow host,112,m,NULL,,,,,King Kong,2005,,
7325,Deliver Us from Evil,2014,32,butler,588,m,43,,,,,Land of the Dead,2005,,
7325,Deliver Us from Evil,2014,32,christina,126,f,NULL,,,,,Lord of War,2005,,
7325,Deliver Us from Evil,2014,32,jen,350,f,34,,,,,Pride & Prejudice,2005,,
7325,Deliver Us from Evil,2014,32,lucinda,134,f,NULL,,,,,The Producers,2005,,
7325,Deliver Us from Evil,2014,32,mendoza,2746,m,37,,,,,Serenity,2005,,
7325,Deliver Us from Evil,2014,32,officer,139,f,36,,,,,Sexual Life,2005,,
7325,Deliver Us from Evil,2014,32,santino,177,m,48,,,,,Star Wars: Episode III - Revenge of the Sith,2005,,
7325,Deliver Us from Evil,2014,32,sarchie,2475,m,46,,,,,Syriana,2005,,
7361,The Riot Club,2014,0,alistair ryle,1466,m,28,,,,,Two for the Money,2005,,
7361,The Riot Club,2014,0,charlie,148,f,32,,,,,Zerophilia,2005,,
7361,The Riot Club,2014,0,chris,839,m,NULL,,,,,Beowulf & Grendel,2005,,
7361,The Riot Club,2014,0,college preside,107,m,74,,,,,Crazylove,2005,,
7361,The Riot Club,2014,0,dimitri mitropo,639,m,NULL,,,,,Domino,2005,,
7361,The Riot Club,2014,0,ed montgomery,126,m,NULL,,,,,Flightplan,2005,,
7361,The Riot Club,2014,0,george balfour,383,m,NULL,,,,,Fun with Dick and Jane,2005,,
7361,The Riot Club,2014,0,guy bellingfiel,260,m,25,,,,,In Her Shoes,2005,,
7361,The Riot Club,2014,0,harry villiers,954,m,22,,,,,Memoirs of a Geisha,2005,,
7361,The Riot Club,2014,0,hugo fraser-tyr,1018,m,27,,,,,Rent,2005,,
7361,The Riot Club,2014,0,james leighton-,786,m,25,,,,,Wild Things: Diamonds in the Rough,2005,,
7361,The Riot Club,2014,0,jeremy,549,m,47,,,,,The Wedding Date,2005,,
7361,The Riot Club,2014,0,lauren,742,f,26,,,,,Stay,2005,,
7361,The Riot Club,2014,0,miles richards,904,m,29,,,,,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,,
7361,The Riot Club,2014,0,rachel,234,f,25,,,,,Match Point,2005,,
7361,The Riot Club,2014,0,toby maitland,302,m,24,,,,,The Squid and the Whale,2005,,
7362,Second Coming,2014,0,bernie,1090,f,NULL,,,,,The Weather Man,2005,,
7362,Second Coming,2014,0,counsellor,300,f,44,,,,,Shopgirl,2005,,
7362,Second Coming,2014,0,hospital counse,154,m,NULL,,,,,House of Wax,2005,,
7362,Second Coming,2014,0,jax,1979,f,NULL,,,,,The Devil's Rejects,2005,,
7362,Second Coming,2014,0,jj,577,m,NULL,,,,,The Descent,2005,,
7362,Second Coming,2014,0,lauryn,303,f,NULL,,,,,Hitch,2005,,
7362,Second Coming,2014,0,levi,116,m,31,,,,,Tamara,2005,,
7362,Second Coming,2014,0,mark,1550,m,42,,,,,A History of Violence,2005,,
7362,Second Coming,2014,0,sandra,792,f,NULL,,,,,Cursed,2005,,
7413,American Sniper,2014,372,biggles,551,m,28,1,0,,,Kingdom of Heaven,2005,,
7413,American Sniper,2014,372,chris kyle,504,m,39,1,0,,,The 40-Year-Old Virgin,2005,,
7413,American Sniper,2014,372,dia agent snead,114,m,47,1,0,,,Brokeback Mountain,2005,1,0
7413,American Sniper,2014,372,goat-winston,126,m,28,1,0,,,Doom,2005,,
7413,American Sniper,2014,372,instructor roll,286,m,42,1,0,,,Elizabethtown,2005,,
7413,American Sniper,2014,372,lt. col. jones,164,m,47,1,0,,,The Fog,2005,,
7413,American Sniper,2014,372,marc lee,545,m,30,1,0,,,"Good Night, and Good Luck.",2005,1,0
7413,American Sniper,2014,372,mastef martin,168,m,NULL,1,0,,,The Island,2005,,
7413,American Sniper,2014,372,ranger one,116,m,36,1,0,,,Mr. & Mrs. Smith,2005,,
7413,American Sniper,2014,372,taya,1183,f,33,1,0,,,Munich,2005,1,0
7413,American Sniper,2014,372,terp #1,128,m,NULL,1,0,,,The Ringer,2005,,
7413,American Sniper,2014,372,young jeff kyle,157,m,NULL,1,0,,,Wedding Crashers,2005,,
7631,It Follows,2014,15,greg hannigan,291,m,NULL,,,,,The Black Dahlia,2006,,
7631,It Follows,2014,15,hugh,340,m,24,,,,,Jimmy and Judy,2006,,
7631,It Follows,2014,15,jay height,1435,f,21,,,,,The Queen,2006,1,0
7631,It Follows,2014,15,kelly height,606,f,17,,,,,Smokin' Aces,2006,,
7631,It Follows,2014,15,paul,608,m,22,,,,,Babel,2006,1,0
7631,It Follows,2014,15,yara,424,f,25,,,,,Black Snake Moan,2006,,
7633,The Town That Dreaded Sundown,2014,0,arkansasside ma,102,m,59,,,,,Crank,2006,,
7633,The Town That Dreaded Sundown,2014,0,chavez,118,m,NULL,,,,,The Departed,2006,1,1
7633,The Town That Dreaded Sundown,2014,0,chief deputy ti,247,m,58,,,,,Happy Feet,2006,,
7633,The Town That Dreaded Sundown,2014,0,corey,314,m,27,,,,,The Hills Have Eyes,2006,,
7633,The Town That Dreaded Sundown,2014,0,deputy foster,150,m,39,,,,,Miami Vice,2006,,
7633,The Town That Dreaded Sundown,2014,0,devol,194,m,NULL,,,,,Mini's First Time,2006,,
7633,The Town That Dreaded Sundown,2014,0,dorothy,548,f,NULL,,,,,Perfect Creature,2006,,
7633,The Town That Dreaded Sundown,2014,0,farmer,137,m,NULL,,,,,Slither,2006,,
7633,The Town That Dreaded Sundown,2014,0,jami,2077,f,23,,,,,The Surfer King,2006,,
7633,The Town That Dreaded Sundown,2014,0,johnny,118,m,NULL,,,,,Tristan + Isolde,2006,,
7633,The Town That Dreaded Sundown,2014,0,kendra,181,f,NULL,,,,,Away from Her,2006,,
7633,The Town That Dreaded Sundown,2014,0,lillian,785,f,65,,,,,Boy Who Never Slept,2006,,
